SEL SHELLSEL cid   182444 id   15 ele DKT_CST  nodes  28180 28239 28240
SEL SHELLSEL cid   182445 id   15 ele DKT_CST  nodes  28180 28240 28181
SEL SHELLSEL cid   182446 id   15 ele DKT_CST  nodes  28592 28151 28152
SEL SHELLSEL cid   182447 id   15 ele DKT_CST  nodes  28592 28152 28591
SEL SHELLSEL cid   182448 id   15 ele DKT_CST  nodes  28591 28152 28153
SEL SHELLSEL cid   182449 id   15 ele DKT_CST  nodes  28591 28153 28590
SEL SHELLSEL cid   182450 id   15 ele DKT_CST  nodes  28601 28142 28143
SEL SHELLSEL cid   182451 id   15 ele DKT_CST  nodes  28601 28143 28600
SEL SHELLSEL cid   182452 id   15 ele DKT_CST  nodes  28602 28141 28142
SEL SHELLSEL cid   182453 id   15 ele DKT_CST  nodes  28602 28142 28601
SEL SHELLSEL cid   182454 id   15 ele DKT_CST  nodes  28556 28555 28126
SEL SHELLSEL cid   182455 id   15 ele DKT_CST  nodes  28556 28126 28617
SEL SHELLSEL cid   182456 id   15 ele DKT_CST  nodes  28577 28166 28167
SEL SHELLSEL cid   182457 id   15 ele DKT_CST  nodes  28577 28167 28576
SEL SHELLSEL cid   182458 id   15 ele DKT_CST  nodes  28609 28134 28135
SEL SHELLSEL cid   182459 id   15 ele DKT_CST  nodes  28609 28135 28608
SEL SHELLSEL cid   182460 id   15 ele DKT_CST  nodes  28582 28161 28162
SEL SHELLSEL cid   182461 id   15 ele DKT_CST  nodes  28582 28162 28581
SEL SHELLSEL cid   182462 id   15 ele DKT_CST  nodes  28167 28226 28227
SEL SHELLSEL cid   182463 id   15 ele DKT_CST  nodes  28167 28227 28168
SEL SHELLSEL cid   182464 id   15 ele DKT_CST  nodes  28578 28165 28166
SEL SHELLSEL cid   182465 id   15 ele DKT_CST  nodes  28578 28166 28577
SEL SHELLSEL cid   182466 id   15 ele DKT_CST  nodes  28362 28421 28422
SEL SHELLSEL cid   182467 id   15 ele DKT_CST  nodes  28362 28422 28363
SEL SHELLSEL cid   182468 id   15 ele DKT_CST  nodes  28617 28126 28127
SEL SHELLSEL cid   182469 id   15 ele DKT_CST  nodes  28617 28127 28616
SEL SHELLSEL cid   182470 id   15 ele DKT_CST  nodes  28611 28132 28133
SEL SHELLSEL cid   182471 id   15 ele DKT_CST  nodes  28611 28133 28610
SEL SHELLSEL cid   182472 id   15 ele DKT_CST  nodes  28555 28554 28185
SEL SHELLSEL cid   182473 id   15 ele DKT_CST  nodes  28555 28185 28126
SEL SHELLSEL cid   182474 id   15 ele DKT_CST  nodes  28560 28183 28184
SEL SHELLSEL cid   182475 id   15 ele DKT_CST  nodes  28560 28184 28559
SEL SHELLSEL cid   182476 id   15 ele DKT_CST  nodes  28587 28156 28157
SEL SHELLSEL cid   182477 id   15 ele DKT_CST  nodes  28587 28157 28586
SEL SHELLSEL cid   182478 id   15 ele DKT_CST  nodes  28168 28227 28228
SEL SHELLSEL cid   182479 id   15 ele DKT_CST  nodes  28168 28228 28169
SEL SHELLSEL cid   182480 id   15 ele DKT_CST  nodes  28158 28217 28218
SEL SHELLSEL cid   182481 id   15 ele DKT_CST  nodes  28158 28218 28159
SEL SHELLSEL cid   182482 id   15 ele DKT_CST  nodes  28139 28198 28199
SEL SHELLSEL cid   182483 id   15 ele DKT_CST  nodes  28139 28199 28140
SEL SHELLSEL cid   182484 id   15 ele DKT_CST  nodes  28144 28203 28204
SEL SHELLSEL cid   182485 id   15 ele DKT_CST  nodes  28144 28204 28145
SEL SHELLSEL cid   182486 id   15 ele DKT_CST  nodes  28247 28306 28307
SEL SHELLSEL cid   182487 id   15 ele DKT_CST  nodes  28247 28307 28248
SEL SHELLSEL cid   182488 id   15 ele DKT_CST  nodes  28615 28128 28129
SEL SHELLSEL cid   182489 id   15 ele DKT_CST  nodes  28615 28129 28614
SEL SHELLSEL cid   182490 id   15 ele DKT_CST  nodes  28248 28307 28308
SEL SHELLSEL cid   182491 id   15 ele DKT_CST  nodes  28248 28308 28249
SEL SHELLSEL cid   182492 id   15 ele DKT_CST  nodes  28249 28308 28309
SEL SHELLSEL cid   182493 id   15 ele DKT_CST  nodes  28249 28309 28250
SEL SHELLSEL cid   182494 id   15 ele DKT_CST  nodes  28298 28357 28358
SEL SHELLSEL cid   182495 id   15 ele DKT_CST  nodes  28298 28358 28299
SEL SHELLSEL cid   182496 id   15 ele DKT_CST  nodes  28612 28131 28132
SEL SHELLSEL cid   182497 id   15 ele DKT_CST  nodes  28612 28132 28611
SEL SHELLSEL cid   182498 id   15 ele DKT_CST  nodes  28250 28309 28310
SEL SHELLSEL cid   182499 id   15 ele DKT_CST  nodes  28250 28310 28251
SEL SHELLSEL cid   182500 id   15 ele DKT_CST  nodes  28297 28356 28357
SEL SHELLSEL cid   182501 id   15 ele DKT_CST  nodes  28297 28357 28298
SEL SHELLSEL cid   182502 id   15 ele DKT_CST  nodes  28197 28256 28257
SEL SHELLSEL cid   182503 id   15 ele DKT_CST  nodes  28197 28257 28198
SEL SHELLSEL cid   182504 id   15 ele DKT_CST  nodes  28133 28192 28193
SEL SHELLSEL cid   182505 id   15 ele DKT_CST  nodes  28133 28193 28134
SEL SHELLSEL cid   182506 id   15 ele DKT_CST  nodes  28134 28193 28194
SEL SHELLSEL cid   182507 id   15 ele DKT_CST  nodes  28134 28194 28135
SEL SHELLSEL cid   182508 id   15 ele DKT_CST  nodes  28135 28194 28195
SEL SHELLSEL cid   182509 id   15 ele DKT_CST  nodes  28135 28195 28136
SEL SHELLSEL cid   182510 id   15 ele DKT_CST  nodes  28136 28195 28196
SEL SHELLSEL cid   182511 id   15 ele DKT_CST  nodes  28136 28196 28137
SEL SHELLSEL cid   182512 id   15 ele DKT_CST  nodes  28199 28258 28259
SEL SHELLSEL cid   182513 id   15 ele DKT_CST  nodes  28199 28259 28200
SEL SHELLSEL cid   182514 id   15 ele DKT_CST  nodes  28606 28137 28138
SEL SHELLSEL cid   182515 id   15 ele DKT_CST  nodes  28606 28138 28605
SEL SHELLSEL cid   182516 id   15 ele DKT_CST  nodes  28138 28197 28198
SEL SHELLSEL cid   182517 id   15 ele DKT_CST  nodes  28138 28198 28139
SEL SHELLSEL cid   182518 id   15 ele DKT_CST  nodes  28203 28262 28263
SEL SHELLSEL cid   182519 id   15 ele DKT_CST  nodes  28203 28263 28204
SEL SHELLSEL cid   182520 id   15 ele DKT_CST  nodes  28604 28139 28140
SEL SHELLSEL cid   182521 id   15 ele DKT_CST  nodes  28604 28140 28603
SEL SHELLSEL cid   182522 id   15 ele DKT_CST  nodes  28204 28263 28264
SEL SHELLSEL cid   182523 id   15 ele DKT_CST  nodes  28204 28264 28205
SEL SHELLSEL cid   182524 id   15 ele DKT_CST  nodes  28603 28140 28141
SEL SHELLSEL cid   182525 id   15 ele DKT_CST  nodes  28603 28141 28602
SEL SHELLSEL cid   182526 id   15 ele DKT_CST  nodes  28141 28200 28201
SEL SHELLSEL cid   182527 id   15 ele DKT_CST  nodes  28141 28201 28142
SEL SHELLSEL cid   182528 id   15 ele DKT_CST  nodes  28142 28201 28202
SEL SHELLSEL cid   182529 id   15 ele DKT_CST  nodes  28142 28202 28143
SEL SHELLSEL cid   182530 id   15 ele DKT_CST  nodes  28205 28264 28265
SEL SHELLSEL cid   182531 id   15 ele DKT_CST  nodes  28205 28265 28206
SEL SHELLSEL cid   182532 id   15 ele DKT_CST  nodes  28600 28143 28144
SEL SHELLSEL cid   182533 id   15 ele DKT_CST  nodes  28600 28144 28599
SEL SHELLSEL cid   182534 id   15 ele DKT_CST  nodes  28218 28277 28278
SEL SHELLSEL cid   182535 id   15 ele DKT_CST  nodes  28218 28278 28219
SEL SHELLSEL cid   182536 id   15 ele DKT_CST  nodes  28599 28144 28145
SEL SHELLSEL cid   182537 id   15 ele DKT_CST  nodes  28599 28145 28598
SEL SHELLSEL cid   182538 id   15 ele DKT_CST  nodes  28207 28266 28267
SEL SHELLSEL cid   182539 id   15 ele DKT_CST  nodes  28207 28267 28208
SEL SHELLSEL cid   182540 id   15 ele DKT_CST  nodes  28598 28145 28146
SEL SHELLSEL cid   182541 id   15 ele DKT_CST  nodes  28598 28146 28597
SEL SHELLSEL cid   182542 id   15 ele DKT_CST  nodes  28146 28205 28206
SEL SHELLSEL cid   182543 id   15 ele DKT_CST  nodes  28146 28206 28147
