SEL BEAMSEL  cid   1957 id   12 nodes  7199 9809
SEL BEAMSEL  cid   1958 id   12 nodes  7476 8568
SEL BEAMSEL  cid   1959 id   12 nodes  9793 9247
SEL BEAMSEL  cid   1960 id   12 nodes  7728 8357
SEL BEAMSEL  cid   1961 id   12 nodes  7214 7728
SEL BEAMSEL  cid   1962 id   12 nodes  8981 7214
SEL BEAMSEL  cid   1963 id   12 nodes  7476 8381
SEL BEAMSEL  cid   1964 id   12 nodes  8981 7476
SEL BEAMSEL  cid   1965 id   12 nodes  9509 8381
SEL BEAMSEL  cid   1966 id   12 nodes  9991 9509
SEL BEAMSEL  cid   1967 id   12 nodes  7199 9648
SEL BEAMSEL  cid   1968 id   12 nodes  9991 7199
SEL BEAMSEL  cid   1969 id   12 nodes  7218 9648
SEL BEAMSEL  cid   1970 id   12 nodes  10041 7218
SEL BEAMSEL  cid   1971 id   12 nodes  9793 10041
SEL BEAMSEL  cid   1972 id   12 nodes  7307 9953
SEL BEAMSEL  cid   1973 id   12 nodes  10230 7307
SEL BEAMSEL  cid   1974 id   12 nodes  10324 10230
SEL BEAMSEL  cid   1975 id   12 nodes  9320 10324
SEL BEAMSEL  cid   1976 id   12 nodes  8194 9320
SEL BEAMSEL  cid   1977 id   12 nodes  10071 8194
SEL BEAMSEL  cid   1978 id   12 nodes  8837 10071
SEL BEAMSEL  cid   1979 id   12 nodes  10018 8837
SEL BEAMSEL  cid   1980 id   12 nodes  10218 7633
SEL BEAMSEL  cid   1981 id   12 nodes  7633 9122
SEL BEAMSEL  cid   1982 id   12 nodes  7936 9762
SEL BEAMSEL  cid   1983 id   12 nodes  8784 7936
SEL BEAMSEL  cid   1984 id   12 nodes  8160 9320
SEL BEAMSEL  cid   1985 id   12 nodes  9138 7409
SEL BEAMSEL  cid   1986 id   12 nodes  10230 8884
SEL BEAMSEL  cid   1987 id   12 nodes  7480 7307
SEL BEAMSEL  cid   1988 id   12 nodes  9453 9934
SEL BEAMSEL  cid   1989 id   12 nodes  8478 9259
SEL BEAMSEL  cid   1990 id   12 nodes  7777 9702
SEL BEAMSEL  cid   1991 id   12 nodes  9113 7777
SEL BEAMSEL  cid   1992 id   12 nodes  9780 9879
SEL BEAMSEL  cid   1993 id   12 nodes  9879 8017
SEL BEAMSEL  cid   1994 id   12 nodes  10085 10107
SEL BEAMSEL  cid   1995 id   12 nodes  7153 10085
SEL BEAMSEL  cid   1996 id   12 nodes  8786 8333
SEL BEAMSEL  cid   1997 id   12 nodes  7535 9870
SEL BEAMSEL  cid   1998 id   12 nodes  7585 10064
SEL BEAMSEL  cid   1999 id   12 nodes  8032 9028
SEL BEAMSEL  cid   2000 id   12 nodes  8899 7484
SEL BEAMSEL  cid   2001 id   12 nodes  7788 8291
SEL BEAMSEL  cid   2002 id   12 nodes  9406 7153
SEL BEAMSEL  cid   2003 id   12 nodes  9838 9957
SEL BEAMSEL  cid   2004 id   12 nodes  9991 9809
SEL BEAMSEL  cid   2005 id   12 nodes  8937 8136
SEL BEAMSEL  cid   2006 id   12 nodes  7410 8227
SEL BEAMSEL  cid   2007 id   12 nodes  10004 7190
SEL BEAMSEL  cid   2008 id   12 nodes  8537 8612
SEL BEAMSEL  cid   2009 id   12 nodes  8478 9406
SEL BEAMSEL  cid   2010 id   12 nodes  8490 8478
SEL BEAMSEL  cid   2011 id   12 nodes  8619 8490
SEL BEAMSEL  cid   2012 id   12 nodes  9462 8619
SEL BEAMSEL  cid   2013 id   12 nodes  7565 9462
SEL BEAMSEL  cid   2014 id   12 nodes  10324 7240
SEL BEAMSEL  cid   2015 id   12 nodes  10071 9144
SEL BEAMSEL  cid   2016 id   12 nodes  7686 9793
SEL BEAMSEL  cid   2017 id   12 nodes  8357 7304
SEL BEAMSEL  cid   2018 id   12 nodes  7304 9934
